classifier_name,dataset_name,accuracy score
KNeighborsClassifier:base,BreastTissue.csv,0.48
KNeighborsClassifier:base,Modeling.csv,0.5827272727272728
KNeighborsClassifier:base,SPECTF.csv,0.6027272727272728
KNeighborsClassifier:base,ThoraricSurgery.csv,0.5572727272727273
KNeighborsClassifier:base,blood-transfusion.csv,0.7232307692307692
KNeighborsClassifier:base,dermatology.csv,0.7350769230769231
KNeighborsClassifier:base,ecoli.csv,0.7467692307692307
KNeighborsClassifier:base,glass.csv,0.7038461538461538
KNeighborsClassifier:base,imageSegmentation.csv,0.575
KNeighborsClassifier:base,indian-liver.csv,0.625
KNeighborsClassifier:base,ionosphere.csv,0.575
KNeighborsClassifier:base,letter-recognition.csv,0.575
KNeighborsClassifier:base,liver.csv,0.823404255319149
KNeighborsClassifier:base,pendigits.csv,0.827659574468085
KNeighborsClassifier:base,satimage.csv,0.8297872340425532
KNeighborsClassifier:base,sonar.csv,0.8382978723404255
KNeighborsClassifier:base,wholesaleCustomers.csv,0.7445585585585586
KNeighborsClassifier:base,wifi-localization.csv,0.753981981981982
KNeighborsClassifier:ENANE,BreastTissue.csv,0.737963963963964
KNeighborsClassifier:ENANE,Modeling.csv,0.7472072072072071
KNeighborsClassifier:ENANE,SPECTF.csv,0.00548048048048047
KNeighborsClassifier:ENANE,ThoraricSurgery.csv,0.00825825825825824
KNeighborsClassifier:ENANE,blood-transfusion.csv,0.00825825825825824
KNeighborsClassifier:ENANE,dermatology.csv,0.0054054054054054005
KNeighborsClassifier:ENANE,ecoli.csv,0.17994652406417114
KNeighborsClassifier:ENANE,glass.csv,0.03262032085561496
KNeighborsClassifier:ENANE,imageSegmentation.csv,0.12352941176470589
KNeighborsClassifier:ENANE,indian-liver.csv,0.23467023172905527
KNeighborsClassifier:ENANE,ionosphere.csv,0.11688311688311685
KNeighborsClassifier:ENANE,letter-recognition.csv,0.07987012987012984
KNeighborsClassifier:ENANE,liver.csv,0.07510822510822507
KNeighborsClassifier:ENANE,pendigits.csv,0.07467532467532464
KNeighborsClassifier:ENANE,satimage.csv,0.7619047619047619
KNeighborsClassifier:ENANE,sonar.csv,0.7619047619047619
KNeighborsClassifier:ENANE,wholesaleCustomers.csv,0.7714285714285715
KNeighborsClassifier:ENANE,wifi-localization.csv,0.7476190476190476
KNeighborsClassifier:LSSm,BreastTissue.csv,0.12694330800701342
KNeighborsClassifier:LSSm,Modeling.csv,0.14760374050263
KNeighborsClassifier:LSSm,SPECTF.csv,0.14742840444184685
KNeighborsClassifier:LSSm,ThoraricSurgery.csv,0.1338983050847457
KNeighborsClassifier:LSSm,blood-transfusion.csv,0.8264285714285714
KNeighborsClassifier:LSSm,dermatology.csv,0.8148412698412699
KNeighborsClassifier:LSSm,ecoli.csv,0.811984126984127
KNeighborsClassifier:LSSm,glass.csv,0.7152380952380952
KNeighborsClassifier:LSSm,imageSegmentation.csv,0.3905
KNeighborsClassifier:LSSm,indian-liver.csv,0.38130000000000003
KNeighborsClassifier:LSSm,ionosphere.csv,0.38465
KNeighborsClassifier:LSSm,letter-recognition.csv,0.3887
KNeighborsClassifier:LSSm,liver.csv,0.19999999999999996
KNeighborsClassifier:LSSm,pendigits.csv,0.2545378151260504
KNeighborsClassifier:LSSm,satimage.csv,0.22857142857142856
KNeighborsClassifier:LSSm,sonar.csv,0.25193277310924367
KNeighborsClassifier:LSSm,wholesaleCustomers.csv,0.9615695594125502
KNeighborsClassifier:LSSm,wifi-localization.csv,0.9651704494882065
KNeighborsClassifier:ENN,BreastTissue.csv,0.95849826435247
KNeighborsClassifier:ENN,Modeling.csv,0.9623706275033378
KNeighborsClassifier:ENN,SPECTF.csv,0.02628304821150853
KNeighborsClassifier:ENN,ThoraricSurgery.csv,0.02208398133748054
KNeighborsClassifier:ENN,blood-transfusion.csv,0.01975116640746499
KNeighborsClassifier:ENN,dermatology.csv,0.02503888024883357
KNeighborsClassifier:ENN,ecoli.csv,0.6821428571428572
KNeighborsClassifier:ENN,glass.csv,0.6304761904761904
KNeighborsClassifier:ENN,imageSegmentation.csv,0.6735714285714286
KNeighborsClassifier:ENN,indian-liver.csv,0.6449999999999999
KNeighborsClassifier:ENN,ionosphere.csv,0.04772727272727269
KNeighborsClassifier:ENN,letter-recognition.csv,0.052272727272727235
KNeighborsClassifier:ENN,liver.csv,0.038636363636363594
KNeighborsClassifier:ENN,pendigits.csv,0.04318181818181814
KNeighborsClassifier:ENN,satimage.csv,0.031
KNeighborsClassifier:ENN,sonar.csv,0.0305
KNeighborsClassifier:ENN,wholesaleCustomers.csv,0.034
KNeighborsClassifier:ENN,wifi-localization.csv,0.038
