classifier_name,dataset_name,accuracy score
KNeighborsClassifier:base,BreastTissue.csv,0.36454545454545456
KNeighborsClassifier:base,Modeling.csv,0.4581818181818182
KNeighborsClassifier:base,SPECTF.csv,0.3872727272727272
KNeighborsClassifier:base,ThoraricSurgery.csv,0.4536363636363636
KNeighborsClassifier:base,blood-transfusion.csv,0.6387692307692308
KNeighborsClassifier:base,dermatology.csv,0.6803076923076923
KNeighborsClassifier:base,ecoli.csv,0.6843076923076923
KNeighborsClassifier:base,glass.csv,0.6772307692307692
KNeighborsClassifier:base,imageSegmentation.csv,0.625
KNeighborsClassifier:base,indian-liver.csv,0.525
KNeighborsClassifier:base,ionosphere.csv,0.6125
KNeighborsClassifier:base,letter-recognition.csv,0.5375
KNeighborsClassifier:base,liver.csv,0.8404255319148936
KNeighborsClassifier:base,pendigits.csv,0.8
KNeighborsClassifier:base,satimage.csv,0.8340425531914895
KNeighborsClassifier:base,sonar.csv,0.8148936170212766
KNeighborsClassifier:base,wholesaleCustomers.csv,0.7365045045045046
KNeighborsClassifier:base,wifi-localization.csv,0.7433333333333334
KNeighborsClassifier:ENANE,BreastTissue.csv,0.7406306306306306
KNeighborsClassifier:ENANE,Modeling.csv,0.7393693693693694
KNeighborsClassifier:ENANE,SPECTF.csv,0.0
KNeighborsClassifier:ENANE,ThoraricSurgery.csv,0.0027027027027027003
KNeighborsClassifier:ENANE,blood-transfusion.csv,0.0054054054054054005
KNeighborsClassifier:ENANE,dermatology.csv,0.0054054054054054005
KNeighborsClassifier:ENANE,ecoli.csv,0.1653297682709447
KNeighborsClassifier:ENANE,glass.csv,0.1368983957219251
KNeighborsClassifier:ENANE,imageSegmentation.csv,0.05704099821746879
KNeighborsClassifier:ENANE,indian-liver.csv,0.1839572192513369
KNeighborsClassifier:ENANE,ionosphere.csv,0.07510822510822508
KNeighborsClassifier:ENANE,letter-recognition.csv,0.07034632034632031
KNeighborsClassifier:ENANE,liver.csv,0.1361471861471861
KNeighborsClassifier:ENANE,pendigits.csv,0.12554112554112548
KNeighborsClassifier:ENANE,satimage.csv,0.42857142857142855
KNeighborsClassifier:ENANE,sonar.csv,0.4428571428571428
KNeighborsClassifier:ENANE,wholesaleCustomers.csv,0.6047619047619047
KNeighborsClassifier:ENANE,wifi-localization.csv,0.49523809523809526
KNeighborsClassifier:LSSm,BreastTissue.csv,0.22139099941554644
KNeighborsClassifier:LSSm,Modeling.csv,0.15274693161893627
KNeighborsClassifier:LSSm,SPECTF.csv,0.16306253652834596
KNeighborsClassifier:LSSm,ThoraricSurgery.csv,0.16627703097603738
KNeighborsClassifier:LSSm,blood-transfusion.csv,0.7461904761904762
KNeighborsClassifier:LSSm,dermatology.csv,0.7748412698412699
KNeighborsClassifier:LSSm,ecoli.csv,0.7718253968253969
KNeighborsClassifier:LSSm,glass.csv,0.7861111111111112
KNeighborsClassifier:LSSm,imageSegmentation.csv,0.3332
KNeighborsClassifier:LSSm,indian-liver.csv,0.33535
KNeighborsClassifier:LSSm,ionosphere.csv,0.3418
KNeighborsClassifier:LSSm,letter-recognition.csv,0.33085
KNeighborsClassifier:LSSm,liver.csv,0.16815126050420165
KNeighborsClassifier:LSSm,pendigits.csv,0.24294117647058822
KNeighborsClassifier:LSSm,satimage.csv,0.19932773109243695
KNeighborsClassifier:LSSm,sonar.csv,0.2228571428571428
KNeighborsClassifier:LSSm,wholesaleCustomers.csv,0.9380845571873608
KNeighborsClassifier:LSSm,wifi-localization.csv,0.9384842011570985
KNeighborsClassifier:ENN,BreastTissue.csv,0.9388843791722297
KNeighborsClassifier:ENN,Modeling.csv,0.9390178905206943
KNeighborsClassifier:ENN,SPECTF.csv,0.025505443234836677
KNeighborsClassifier:ENN,ThoraricSurgery.csv,0.02239502332814928
KNeighborsClassifier:ENN,blood-transfusion.csv,0.032348367029548956
KNeighborsClassifier:ENN,dermatology.csv,0.024727838258164832
KNeighborsClassifier:ENN,ecoli.csv,0.5916666666666666
KNeighborsClassifier:ENN,glass.csv,0.5923809523809525
KNeighborsClassifier:ENN,imageSegmentation.csv,0.5716666666666665
KNeighborsClassifier:ENN,indian-liver.csv,0.5583333333333333
KNeighborsClassifier:ENN,ionosphere.csv,0.07045454545454541
KNeighborsClassifier:ENN,letter-recognition.csv,0.05909090909090905
KNeighborsClassifier:ENN,liver.csv,0.052272727272727214
KNeighborsClassifier:ENN,pendigits.csv,0.07272727272727268
KNeighborsClassifier:ENN,satimage.csv,0.04
KNeighborsClassifier:ENN,sonar.csv,0.0295
KNeighborsClassifier:ENN,wholesaleCustomers.csv,0.0335
KNeighborsClassifier:ENN,wifi-localization.csv,0.041999999999999996
