classifier_name,dataset_name,accuracy score
GaussianNB:base,BreastTissue.csv,0.4581818181818182
GaussianNB:base,Modeling.csv,0.44727272727272727
GaussianNB:base,SPECTF.csv,0.46090909090909093
GaussianNB:base,ThoraricSurgery.csv,0.51
GaussianNB:base,blood-transfusion.csv,0.5884615384615385
GaussianNB:base,dermatology.csv,0.6229230769230769
GaussianNB:base,ecoli.csv,0.5406153846153846
GaussianNB:base,glass.csv,0.4749230769230769
GaussianNB:base,imageSegmentation.csv,0.775
GaussianNB:base,indian-liver.csv,0.7
GaussianNB:base,ionosphere.csv,0.775
GaussianNB:base,letter-recognition.csv,0.6375
GaussianNB:base,liver.csv,0.35531914893617017
GaussianNB:base,pendigits.csv,0.3638297872340425
GaussianNB:base,satimage.csv,0.2212765957446808
GaussianNB:base,sonar.csv,0.19999999999999998
GaussianNB:base,wholesaleCustomers.csv,0.733945945945946
GaussianNB:base,wifi-localization.csv,0.717945945945946
GaussianNB:ENANE,BreastTissue.csv,0.7125225225225226
GaussianNB:ENANE,Modeling.csv,0.7406846846846846
GaussianNB:ENANE,SPECTF.csv,0.0027027027027027003
GaussianNB:ENANE,ThoraricSurgery.csv,0.0054054054054054005
GaussianNB:ENANE,blood-transfusion.csv,0.0054054054054054005
GaussianNB:ENANE,dermatology.csv,0.00818318318318317
GaussianNB:ENANE,ecoli.csv,0.12504456327985738
GaussianNB:ENANE,glass.csv,0.02388591800356505
GaussianNB:ENANE,imageSegmentation.csv,0.17745098039215684
GaussianNB:ENANE,indian-liver.csv,0.20793226381461677
GaussianNB:ENANE,ionosphere.csv,0.2058441558441558
GaussianNB:ENANE,letter-recognition.csv,0.08398268398268396
GaussianNB:ENANE,liver.csv,0.16753246753246748
GaussianNB:ENANE,pendigits.csv,0.15389610389610386
GaussianNB:ENANE,satimage.csv,0.5809523809523809
GaussianNB:ENANE,sonar.csv,0.6190476190476191
GaussianNB:ENANE,wholesaleCustomers.csv,0.5952380952380952
GaussianNB:ENANE,wifi-localization.csv,0.5952380952380952
GaussianNB:LSSm,BreastTissue.csv,0.4834891876095851
GaussianNB:LSSm,Modeling.csv,0.4869959088252484
GaussianNB:LSSm,SPECTF.csv,0.47150789012273525
GaussianNB:LSSm,ThoraricSurgery.csv,0.47156633547632965
GaussianNB:LSSm,blood-transfusion.csv,0.7181746031746032
GaussianNB:LSSm,dermatology.csv,0.7153174603174604
GaussianNB:LSSm,ecoli.csv,0.7038888888888889
GaussianNB:LSSm,glass.csv,0.7123015873015873
GaussianNB:LSSm,imageSegmentation.csv,0.23395000000000002
GaussianNB:LSSm,indian-liver.csv,0.2358
GaussianNB:LSSm,ionosphere.csv,0.23970000000000002
GaussianNB:LSSm,letter-recognition.csv,0.2378
GaussianNB:LSSm,liver.csv,0.1793277310924369
GaussianNB:LSSm,pendigits.csv,0.23428571428571426
GaussianNB:LSSm,satimage.csv,0.12134453781512602
GaussianNB:LSSm,sonar.csv,0.15974789915966384
GaussianNB:LSSm,wholesaleCustomers.csv,0.7675510458388963
GaussianNB:LSSm,wifi-localization.csv,0.7740834890965732
GaussianNB:ENN,BreastTissue.csv,0.780890787716956
GaussianNB:ENN,Modeling.csv,0.7604779706275033
GaussianNB:ENN,SPECTF.csv,0.0342146189735614
GaussianNB:ENN,ThoraricSurgery.csv,0.032814930015552066
GaussianNB:ENN,blood-transfusion.csv,0.032970451010886435
GaussianNB:ENN,dermatology.csv,0.0326594090202177
GaussianNB:ENN,ecoli.csv,0.6009523809523809
GaussianNB:ENN,glass.csv,0.5816666666666667
GaussianNB:ENN,imageSegmentation.csv,0.6199999999999999
GaussianNB:ENN,indian-liver.csv,0.6247619047619047
GaussianNB:ENN,ionosphere.csv,0.06136363636363633
GaussianNB:ENN,letter-recognition.csv,0.0636363636363636
GaussianNB:ENN,liver.csv,0.05681818181818178
GaussianNB:ENN,pendigits.csv,0.06363636363636359
GaussianNB:ENN,satimage.csv,0.0305
GaussianNB:ENN,sonar.csv,0.0315
GaussianNB:ENN,wholesaleCustomers.csv,0.033
GaussianNB:ENN,wifi-localization.csv,0.03
