classifier_name,dataset_name,accuracy score
DecisionTreeClassifier:base,BreastTissue.csv,0.5481818181818181
DecisionTreeClassifier:base,Modeling.csv,0.5445454545454546
DecisionTreeClassifier:base,SPECTF.csv,0.5863636363636363
DecisionTreeClassifier:base,ThoraricSurgery.csv,0.5081818181818182
DecisionTreeClassifier:base,blood-transfusion.csv,0.7001538461538461
DecisionTreeClassifier:base,dermatology.csv,0.6506153846153846
DecisionTreeClassifier:base,ecoli.csv,0.7206153846153847
DecisionTreeClassifier:base,glass.csv,0.7427692307692307
DecisionTreeClassifier:base,imageSegmentation.csv,0.6875
DecisionTreeClassifier:base,indian-liver.csv,0.65
DecisionTreeClassifier:base,ionosphere.csv,0.75
DecisionTreeClassifier:base,letter-recognition.csv,0.6
DecisionTreeClassifier:base,liver.csv,0.7574468085106383
DecisionTreeClassifier:base,pendigits.csv,0.7723404255319148
DecisionTreeClassifier:base,satimage.csv,0.7638297872340425
DecisionTreeClassifier:base,sonar.csv,0.7468085106382979
DecisionTreeClassifier:base,wholesaleCustomers.csv,0.7045585585585585
DecisionTreeClassifier:base,wifi-localization.csv,0.7164324324324325
DecisionTreeClassifier:ENANE,BreastTissue.csv,0.7113873873873874
DecisionTreeClassifier:ENANE,Modeling.csv,0.7112792792792793
DecisionTreeClassifier:ENANE,SPECTF.csv,0.0054054054054054005
DecisionTreeClassifier:ENANE,ThoraricSurgery.csv,0.024849849849849844
DecisionTreeClassifier:ENANE,blood-transfusion.csv,0.016516516516516498
DecisionTreeClassifier:ENANE,dermatology.csv,0.00818318318318317
DecisionTreeClassifier:ENANE,ecoli.csv,0.14322638146167554
DecisionTreeClassifier:ENANE,glass.csv,0.03573975044563278
DecisionTreeClassifier:ENANE,imageSegmentation.csv,0.07067736185383242
DecisionTreeClassifier:ENANE,indian-liver.csv,0.21693404634581107
DecisionTreeClassifier:ENANE,ionosphere.csv,0.10822510822510818
DecisionTreeClassifier:ENANE,letter-recognition.csv,0.10800865800865797
DecisionTreeClassifier:ENANE,liver.csv,0.14069264069264065
DecisionTreeClassifier:ENANE,pendigits.csv,0.07034632034632031
DecisionTreeClassifier:ENANE,satimage.csv,0.7380952380952381
DecisionTreeClassifier:ENANE,sonar.csv,0.7857142857142857
DecisionTreeClassifier:ENANE,wholesaleCustomers.csv,0.7571428571428571
DecisionTreeClassifier:ENANE,wifi-localization.csv,0.7857142857142857
DecisionTreeClassifier:LSSm,BreastTissue.csv,0.18007013442431324
DecisionTreeClassifier:LSSm,Modeling.csv,0.19894798363530097
DecisionTreeClassifier:LSSm,SPECTF.csv,0.19891876095850378
DecisionTreeClassifier:LSSm,ThoraricSurgery.csv,0.18872004675628284
DecisionTreeClassifier:LSSm,blood-transfusion.csv,0.8488888888888889
DecisionTreeClassifier:LSSm,dermatology.csv,0.8488888888888889
DecisionTreeClassifier:LSSm,ecoli.csv,0.8207142857142857
DecisionTreeClassifier:LSSm,glass.csv,0.8319841269841269
DecisionTreeClassifier:LSSm,imageSegmentation.csv,0.39245
DecisionTreeClassifier:LSSm,indian-liver.csv,0.39765
DecisionTreeClassifier:LSSm,ionosphere.csv,0.4006
DecisionTreeClassifier:LSSm,letter-recognition.csv,0.391
DecisionTreeClassifier:LSSm,liver.csv,0.19689075630252098
DecisionTreeClassifier:LSSm,pendigits.csv,0.15924369747899153
DecisionTreeClassifier:LSSm,satimage.csv,0.21428571428571427
DecisionTreeClassifier:LSSm,sonar.csv,0.22873949579831931
DecisionTreeClassifier:LSSm,wholesaleCustomers.csv,0.8973849577214063
DecisionTreeClassifier:LSSm,wifi-localization.csv,0.8947131286159322
DecisionTreeClassifier:ENN,BreastTissue.csv,0.896187271918113
DecisionTreeClassifier:ENN,Modeling.csv,0.8943138406764575
DecisionTreeClassifier:ENN,SPECTF.csv,0.03639191290824258
DecisionTreeClassifier:ENN,ThoraricSurgery.csv,0.03919129082426124
DecisionTreeClassifier:ENN,blood-transfusion.csv,0.03468118195956451
DecisionTreeClassifier:ENN,dermatology.csv,0.033437013996889545
DecisionTreeClassifier:ENN,ecoli.csv,0.6397619047619048
DecisionTreeClassifier:ENN,glass.csv,0.5861904761904762
DecisionTreeClassifier:ENN,imageSegmentation.csv,0.6302380952380953
DecisionTreeClassifier:ENN,indian-liver.csv,0.6973809523809524
DecisionTreeClassifier:ENN,ionosphere.csv,0.06363636363636362
DecisionTreeClassifier:ENN,letter-recognition.csv,0.07727272727272723
DecisionTreeClassifier:ENN,liver.csv,0.07727272727272722
DecisionTreeClassifier:ENN,pendigits.csv,0.05909090909090904
DecisionTreeClassifier:ENN,satimage.csv,0.047
DecisionTreeClassifier:ENN,sonar.csv,0.0395
DecisionTreeClassifier:ENN,wholesaleCustomers.csv,0.041999999999999996
DecisionTreeClassifier:ENN,wifi-localization.csv,0.034
