classifier_name,dataset_name,accuracy score
DecisionTreeClassifier:base,BreastTissue.csv,0.31909090909090904
DecisionTreeClassifier:base,Modeling.csv,0.24727272727272726
DecisionTreeClassifier:base,SPECTF.csv,0.26090909090909087
DecisionTreeClassifier:base,ThoraricSurgery.csv,0.2627272727272727
DecisionTreeClassifier:base,blood-transfusion.csv,0.5718461538461539
DecisionTreeClassifier:base,dermatology.csv,0.4976923076923077
DecisionTreeClassifier:base,ecoli.csv,0.5567692307692307
DecisionTreeClassifier:base,glass.csv,0.5283076923076923
DecisionTreeClassifier:base,imageSegmentation.csv,0.525
DecisionTreeClassifier:base,indian-liver.csv,0.375
DecisionTreeClassifier:base,ionosphere.csv,0.5972222222222222
DecisionTreeClassifier:base,letter-recognition.csv,0.5125
DecisionTreeClassifier:base,liver.csv,0.6936170212765957
DecisionTreeClassifier:base,pendigits.csv,0.7659574468085106
DecisionTreeClassifier:base,satimage.csv,0.7489361702127659
DecisionTreeClassifier:base,sonar.csv,0.7659574468085106
DecisionTreeClassifier:base,wholesaleCustomers.csv,0.6938918918918919
DecisionTreeClassifier:base,wifi-localization.csv,0.7137837837837837
DecisionTreeClassifier:ENANE,BreastTissue.csv,0.6805765765765766
DecisionTreeClassifier:ENANE,Modeling.csv,0.6578738738738739
DecisionTreeClassifier:ENANE,SPECTF.csv,0.07087087087087084
DecisionTreeClassifier:ENANE,ThoraricSurgery.csv,0.035735735735735706
DecisionTreeClassifier:ENANE,blood-transfusion.csv,0.04677177177177174
DecisionTreeClassifier:ENANE,dermatology.csv,0.01899399399399397
DecisionTreeClassifier:ENANE,ecoli.csv,0.1137254901960784
DecisionTreeClassifier:ENANE,glass.csv,0.10677361853832439
DecisionTreeClassifier:ENANE,imageSegmentation.csv,0.07406417112299463
DecisionTreeClassifier:ENANE,indian-liver.csv,0.10401069518716573
DecisionTreeClassifier:ENANE,ionosphere.csv,0.11233766233766229
DecisionTreeClassifier:ENANE,letter-recognition.csv,0.13658008658008652
DecisionTreeClassifier:ENANE,liver.csv,0.16904761904761897
DecisionTreeClassifier:ENANE,pendigits.csv,0.13549783549783545
DecisionTreeClassifier:ENANE,satimage.csv,0.29999999999999993
DecisionTreeClassifier:ENANE,sonar.csv,0.21904761904761902
DecisionTreeClassifier:ENANE,wholesaleCustomers.csv,0.29047619047619044
DecisionTreeClassifier:ENANE,wifi-localization.csv,0.20476190476190476
DecisionTreeClassifier:LSSm,BreastTissue.csv,0.174926943308007
DecisionTreeClassifier:LSSm,Modeling.csv,0.1873173582700175
DecisionTreeClassifier:LSSm,SPECTF.csv,0.20876680303915837
DecisionTreeClassifier:LSSm,ThoraricSurgery.csv,0.19549970777323203
DecisionTreeClassifier:LSSm,blood-transfusion.csv,0.7148412698412698
DecisionTreeClassifier:LSSm,dermatology.csv,0.7018253968253968
DecisionTreeClassifier:LSSm,ecoli.csv,0.7548412698412699
DecisionTreeClassifier:LSSm,glass.csv,0.7322222222222223
DecisionTreeClassifier:LSSm,imageSegmentation.csv,0.31710000000000005
DecisionTreeClassifier:LSSm,indian-liver.csv,0.31625000000000003
DecisionTreeClassifier:LSSm,ionosphere.csv,0.31074999999999997
DecisionTreeClassifier:LSSm,letter-recognition.csv,0.31745
DecisionTreeClassifier:LSSm,liver.csv,0.2290756302521008
DecisionTreeClassifier:LSSm,pendigits.csv,0.20554621848739493
DecisionTreeClassifier:LSSm,satimage.csv,0.2110084033613445
DecisionTreeClassifier:LSSm,sonar.csv,0.23470588235294115
DecisionTreeClassifier:LSSm,wholesaleCustomers.csv,0.7994362260792167
DecisionTreeClassifier:LSSm,wifi-localization.csv,0.8011770360480641
DecisionTreeClassifier:ENN,BreastTissue.csv,0.8103814864263462
DecisionTreeClassifier:ENN,Modeling.csv,0.8018365821094793
DecisionTreeClassifier:ENN,SPECTF.csv,0.04276827371695175
DecisionTreeClassifier:ENN,ThoraricSurgery.csv,0.044945567651632934
DecisionTreeClassifier:ENN,blood-transfusion.csv,0.040435458786936204
DecisionTreeClassifier:ENN,dermatology.csv,0.04090202177293931
DecisionTreeClassifier:ENN,ecoli.csv,0.5828571428571429
DecisionTreeClassifier:ENN,glass.csv,0.5623809523809523
DecisionTreeClassifier:ENN,imageSegmentation.csv,0.6542857142857142
DecisionTreeClassifier:ENN,indian-liver.csv,0.6002380952380952
DecisionTreeClassifier:ENN,ionosphere.csv,0.07045454545454544
DecisionTreeClassifier:ENN,letter-recognition.csv,0.09318181818181814
DecisionTreeClassifier:ENN,liver.csv,0.09090909090909087
DecisionTreeClassifier:ENN,pendigits.csv,0.06363636363636359
DecisionTreeClassifier:ENN,satimage.csv,0.0475
DecisionTreeClassifier:ENN,sonar.csv,0.044
DecisionTreeClassifier:ENN,wholesaleCustomers.csv,0.06
DecisionTreeClassifier:ENN,wifi-localization.csv,0.0445
