classifier_name,dataset_name,accuracy score
GaussianNB:base,BreastTissue.csv,0.5954545454545455
GaussianNB:base,Modeling.csv,0.65
GaussianNB:base,SPECTF.csv,0.5563636363636364
GaussianNB:base,ThoraricSurgery.csv,0.6136363636363636
GaussianNB:base,blood-transfusion.csv,0.6070769230769231
GaussianNB:base,dermatology.csv,0.596
GaussianNB:base,ecoli.csv,0.5535384615384615
GaussianNB:base,glass.csv,0.5481538461538461
GaussianNB:base,imageSegmentation.csv,0.7625
GaussianNB:base,indian-liver.csv,0.775
GaussianNB:base,ionosphere.csv,0.775
GaussianNB:base,letter-recognition.csv,0.775
GaussianNB:base,liver.csv,0.28723404255319146
GaussianNB:base,pendigits.csv,0.28936170212765955
GaussianNB:base,satimage.csv,0.3212765957446808
GaussianNB:base,sonar.csv,0.28723404255319146
GaussianNB:base,wholesaleCustomers.csv,0.7513333333333334
GaussianNB:base,wifi-localization.csv,0.7406846846846846
GaussianNB:ENANE,BreastTissue.csv,0.733981981981982
GaussianNB:ENANE,Modeling.csv,0.7326846846846846
GaussianNB:ENANE,SPECTF.csv,0.010810810810810801
GaussianNB:ENANE,ThoraricSurgery.csv,0.00548048048048047
GaussianNB:ENANE,blood-transfusion.csv,0.0081081081081081
GaussianNB:ENANE,dermatology.csv,0.00548048048048047
GaussianNB:ENANE,ecoli.csv,0.23039215686274508
GaussianNB:ENANE,glass.csv,0.24313725490196075
GaussianNB:ENANE,imageSegmentation.csv,0.13859180035650623
GaussianNB:ENANE,indian-liver.csv,0.23137254901960783
GaussianNB:ENANE,ionosphere.csv,0.177056277056277
GaussianNB:ENANE,letter-recognition.csv,0.20519480519480515
GaussianNB:ENANE,liver.csv,0.1833333333333333
GaussianNB:ENANE,pendigits.csv,0.169047619047619
GaussianNB:ENANE,satimage.csv,0.6047619047619047
GaussianNB:ENANE,sonar.csv,0.6619047619047619
GaussianNB:ENANE,wholesaleCustomers.csv,0.6238095238095238
GaussianNB:ENANE,wifi-localization.csv,0.6904761904761905
GaussianNB:LSSm,BreastTissue.csv,0.48004091174751606
GaussianNB:LSSm,Modeling.csv,0.49392168322618346
GaussianNB:LSSm,SPECTF.csv,0.483489187609585
GaussianNB:LSSm,ThoraricSurgery.csv,0.4767387492694331
GaussianNB:LSSm,blood-transfusion.csv,0.7096031746031746
GaussianNB:LSSm,dermatology.csv,0.7096031746031746
GaussianNB:LSSm,ecoli.csv,0.7036507936507936
GaussianNB:LSSm,glass.csv,0.7238888888888889
GaussianNB:LSSm,imageSegmentation.csv,0.2433
GaussianNB:LSSm,indian-liver.csv,0.23900000000000002
GaussianNB:LSSm,ionosphere.csv,0.23885
GaussianNB:LSSm,letter-recognition.csv,0.24645
GaussianNB:LSSm,liver.csv,0.20235294117647054
GaussianNB:LSSm,pendigits.csv,0.15882352941176467
GaussianNB:LSSm,satimage.csv,0.12411764705882349
GaussianNB:LSSm,sonar.csv,0.15042016806722686
GaussianNB:LSSm,wholesaleCustomers.csv,0.7899620827770361
GaussianNB:LSSm,wifi-localization.csv,0.7911636849132175
GaussianNB:ENN,BreastTissue.csv,0.7912980863373387
GaussianNB:ENN,Modeling.csv,0.7947684913217624
GaussianNB:ENN,SPECTF.csv,0.03312597200622081
GaussianNB:ENN,ThoraricSurgery.csv,0.03374805598755829
GaussianNB:ENN,blood-transfusion.csv,0.03219284603421459
GaussianNB:ENN,dermatology.csv,0.03250388802488333
GaussianNB:ENN,ecoli.csv,0.6352380952380953
GaussianNB:ENN,glass.csv,0.6107142857142857
GaussianNB:ENN,imageSegmentation.csv,0.6059523809523809
GaussianNB:ENN,indian-liver.csv,0.6542857142857142
GaussianNB:ENN,ionosphere.csv,0.06818181818181815
GaussianNB:ENN,letter-recognition.csv,0.04772727272727269
GaussianNB:ENN,liver.csv,0.05681818181818178
GaussianNB:ENN,pendigits.csv,0.05909090909090906
GaussianNB:ENN,satimage.csv,0.031
GaussianNB:ENN,sonar.csv,0.0295
GaussianNB:ENN,wholesaleCustomers.csv,0.0305
GaussianNB:ENN,wifi-localization.csv,0.0305
