classifier_name,dataset_name,accuracy score
GaussianNB:base,BreastTissue.csv,0.5209090909090909
GaussianNB:base,Modeling.csv,0.5590909090909091
GaussianNB:base,SPECTF.csv,0.6254545454545454
GaussianNB:base,ThoraricSurgery.csv,0.5827272727272728
GaussianNB:base,blood-transfusion.csv,0.569076923076923
GaussianNB:base,dermatology.csv,0.6341538461538462
GaussianNB:base,ecoli.csv,0.546
GaussianNB:base,glass.csv,0.5873846153846154
GaussianNB:base,imageSegmentation.csv,0.7625
GaussianNB:base,indian-liver.csv,0.775
GaussianNB:base,ionosphere.csv,0.8125
GaussianNB:base,letter-recognition.csv,0.775
GaussianNB:base,liver.csv,0.26382978723404255
GaussianNB:base,pendigits.csv,0.29999999999999993
GaussianNB:base,satimage.csv,0.24893617021276593
GaussianNB:base,sonar.csv,0.35744680851063826
GaussianNB:base,wholesaleCustomers.csv,0.742036036036036
GaussianNB:base,wifi-localization.csv,0.7433693693693694
GaussianNB:ENANE,BreastTissue.csv,0.7313153153153154
GaussianNB:ENANE,Modeling.csv,0.738
GaussianNB:ENANE,SPECTF.csv,0.00548048048048047
GaussianNB:ENANE,ThoraricSurgery.csv,0.00548048048048047
GaussianNB:ENANE,blood-transfusion.csv,0.00548048048048047
GaussianNB:ENANE,dermatology.csv,0.0027027027027027003
GaussianNB:ENANE,ecoli.csv,0.1679144385026738
GaussianNB:ENANE,glass.csv,0.14884135472370766
GaussianNB:ENANE,imageSegmentation.csv,0.02397504456327984
GaussianNB:ENANE,indian-liver.csv,0.31105169340463457
GaussianNB:ENANE,ionosphere.csv,0.20649350649350645
GaussianNB:ENANE,letter-recognition.csv,0.11731601731601729
GaussianNB:ENANE,liver.csv,0.18246753246753242
GaussianNB:ENANE,pendigits.csv,0.12662337662337658
GaussianNB:ENANE,satimage.csv,0.6714285714285715
GaussianNB:ENANE,sonar.csv,0.6285714285714286
GaussianNB:ENANE,wholesaleCustomers.csv,0.6142857142857142
GaussianNB:ENANE,wifi-localization.csv,0.6095238095238095
GaussianNB:LSSm,BreastTissue.csv,0.4783167738164815
GaussianNB:LSSm,Modeling.csv,0.5041203974284044
GaussianNB:LSSm,SPECTF.csv,0.4869666861484512
GaussianNB:LSSm,ThoraricSurgery.csv,0.4886908240794857
GaussianNB:LSSm,blood-transfusion.csv,0.7207936507936508
GaussianNB:LSSm,dermatology.csv,0.7067460317460317
GaussianNB:LSSm,ecoli.csv,0.720952380952381
GaussianNB:LSSm,glass.csv,0.7238095238095238
GaussianNB:LSSm,imageSegmentation.csv,0.22465000000000002
GaussianNB:LSSm,indian-liver.csv,0.24735000000000001
GaussianNB:LSSm,ionosphere.csv,0.2324
GaussianNB:LSSm,letter-recognition.csv,0.2414
GaussianNB:LSSm,liver.csv,0.11554621848739492
GaussianNB:LSSm,pendigits.csv,0.13344537815126045
GaussianNB:LSSm,satimage.csv,0.12705882352941172
GaussianNB:LSSm,sonar.csv,0.1421848739495798
GaussianNB:LSSm,wholesaleCustomers.csv,0.783962082777036
GaussianNB:LSSm,wifi-localization.csv,0.7863606586559857
GaussianNB:ENN,BreastTissue.csv,0.7856939919893191
GaussianNB:ENN,Modeling.csv,0.7862283934134402
GaussianNB:ENN,SPECTF.csv,0.03312597200622081
GaussianNB:ENN,ThoraricSurgery.csv,0.03312597200622081
GaussianNB:ENN,blood-transfusion.csv,0.031104199066874
GaussianNB:ENN,dermatology.csv,0.03359253499222392
GaussianNB:ENN,ecoli.csv,0.63
GaussianNB:ENN,glass.csv,0.6438095238095238
GaussianNB:ENN,imageSegmentation.csv,0.5911904761904763
GaussianNB:ENN,indian-liver.csv,0.6392857142857142
GaussianNB:ENN,ionosphere.csv,0.05909090909090903
GaussianNB:ENN,letter-recognition.csv,0.06590909090909088
GaussianNB:ENN,liver.csv,0.0636363636363636
GaussianNB:ENN,pendigits.csv,0.04772727272727268
GaussianNB:ENN,satimage.csv,0.032
GaussianNB:ENN,sonar.csv,0.032
GaussianNB:ENN,wholesaleCustomers.csv,0.029500000000000005
GaussianNB:ENN,wifi-localization.csv,0.03
