classifier_name,dataset_name,accuracy score
GaussianNB:base,BreastTissue.csv,0.5927272727272727
GaussianNB:base,Modeling.csv,0.5463636363636364
GaussianNB:base,SPECTF.csv,0.6327272727272727
GaussianNB:base,ThoraricSurgery.csv,0.5127272727272727
GaussianNB:base,blood-transfusion.csv,0.5915384615384616
GaussianNB:base,dermatology.csv,0.6001538461538461
GaussianNB:base,ecoli.csv,0.5684615384615384
GaussianNB:base,glass.csv,0.5683076923076923
GaussianNB:base,imageSegmentation.csv,0.775
GaussianNB:base,indian-liver.csv,0.775
GaussianNB:base,ionosphere.csv,0.7125
GaussianNB:base,letter-recognition.csv,0.775
GaussianNB:base,liver.csv,0.2212765957446808
GaussianNB:base,pendigits.csv,0.24468085106382978
GaussianNB:base,satimage.csv,0.3212765957446808
GaussianNB:base,sonar.csv,0.28723404255319146
GaussianNB:base,wholesaleCustomers.csv,0.733963963963964
GaussianNB:base,wifi-localization.csv,0.7367027027027027
GaussianNB:ENANE,BreastTissue.csv,0.7407027027027027
GaussianNB:ENANE,Modeling.csv,0.7433693693693694
GaussianNB:ENANE,SPECTF.csv,0.0
GaussianNB:ENANE,ThoraricSurgery.csv,0.00548048048048047
GaussianNB:ENANE,blood-transfusion.csv,0.0027027027027027003
GaussianNB:ENANE,dermatology.csv,0.00548048048048047
GaussianNB:ENANE,ecoli.csv,0.0765597147950089
GaussianNB:ENANE,glass.csv,0.1373440285204991
GaussianNB:ENANE,imageSegmentation.csv,0.203475935828877
GaussianNB:ENANE,indian-liver.csv,0.07959001782531193
GaussianNB:ENANE,ionosphere.csv,0.17380952380952377
GaussianNB:ENANE,letter-recognition.csv,0.14480519480519477
GaussianNB:ENANE,liver.csv,0.24588744588744582
GaussianNB:ENANE,pendigits.csv,0.18766233766233759
GaussianNB:ENANE,satimage.csv,0.6
GaussianNB:ENANE,sonar.csv,0.5857142857142857
GaussianNB:ENANE,wholesaleCustomers.csv,0.6238095238095238
GaussianNB:ENANE,wifi-localization.csv,0.5809523809523809
GaussianNB:LSSm,BreastTissue.csv,0.49041496201052015
GaussianNB:LSSm,Modeling.csv,0.4732904734073641
GaussianNB:LSSm,SPECTF.csv,0.47840444184687314
GaussianNB:LSSm,ThoraricSurgery.csv,0.4835476329631794
GaussianNB:LSSm,blood-transfusion.csv,0.698015873015873
GaussianNB:LSSm,dermatology.csv,0.701031746031746
GaussianNB:LSSm,ecoli.csv,0.7064285714285714
GaussianNB:LSSm,glass.csv,0.6924603174603174
GaussianNB:LSSm,imageSegmentation.csv,0.22490000000000002
GaussianNB:LSSm,indian-liver.csv,0.2375
GaussianNB:LSSm,ionosphere.csv,0.2324
GaussianNB:LSSm,letter-recognition.csv,0.23209999999999997
GaussianNB:LSSm,liver.csv,0.09865546218487393
GaussianNB:LSSm,pendigits.csv,0.1964705882352941
GaussianNB:LSSm,satimage.csv,0.2025210084033613
GaussianNB:LSSm,sonar.csv,0.17117647058823526
GaussianNB:LSSm,wholesaleCustomers.csv,0.7859615487316421
GaussianNB:LSSm,wifi-localization.csv,0.7776886515353805
GaussianNB:ENN,BreastTissue.csv,0.7815620827770361
GaussianNB:ENN,Modeling.csv,0.773814686248331
GaussianNB:ENN,SPECTF.csv,0.03437013996889577
GaussianNB:ENN,ThoraricSurgery.csv,0.032814930015552066
GaussianNB:ENN,blood-transfusion.csv,0.03328149300155518
GaussianNB:ENN,dermatology.csv,0.03452566096423014
GaussianNB:ENN,ecoli.csv,0.6302380952380953
GaussianNB:ENN,glass.csv,0.595952380952381
GaussianNB:ENN,imageSegmentation.csv,0.6011904761904762
GaussianNB:ENN,indian-liver.csv,0.5873809523809523
GaussianNB:ENN,ionosphere.csv,0.06590909090909088
GaussianNB:ENN,letter-recognition.csv,0.05227272727272723
GaussianNB:ENN,liver.csv,0.05909090909090905
GaussianNB:ENN,pendigits.csv,0.06363636363636357
GaussianNB:ENN,satimage.csv,0.031
GaussianNB:ENN,sonar.csv,0.028999999999999998
GaussianNB:ENN,wholesaleCustomers.csv,0.0305
GaussianNB:ENN,wifi-localization.csv,0.031
