classifier_name,dataset_name,accuracy score
DecisionTreeClassifier:base,BreastTissue.csv,0.5554545454545454
DecisionTreeClassifier:base,Modeling.csv,0.5563636363636364
DecisionTreeClassifier:base,SPECTF.csv,0.4927272727272727
DecisionTreeClassifier:base,ThoraricSurgery.csv,0.5972727272727273
DecisionTreeClassifier:base,blood-transfusion.csv,0.7355384615384615
DecisionTreeClassifier:base,dermatology.csv,0.7473846153846153
DecisionTreeClassifier:base,ecoli.csv,0.6813846153846154
DecisionTreeClassifier:base,glass.csv,0.7433846153846153
DecisionTreeClassifier:base,imageSegmentation.csv,0.6375
DecisionTreeClassifier:base,indian-liver.csv,0.6375
DecisionTreeClassifier:base,ionosphere.csv,0.625
DecisionTreeClassifier:base,letter-recognition.csv,0.7375
DecisionTreeClassifier:base,liver.csv,0.7659574468085106
DecisionTreeClassifier:base,pendigits.csv,0.7829787234042553
DecisionTreeClassifier:base,satimage.csv,0.7595744680851064
DecisionTreeClassifier:base,sonar.csv,0.7595744680851063
DecisionTreeClassifier:base,wholesaleCustomers.csv,0.7098738738738739
DecisionTreeClassifier:base,wifi-localization.csv,0.7032612612612612
DecisionTreeClassifier:ENANE,BreastTissue.csv,0.70590990990991
DecisionTreeClassifier:ENANE,Modeling.csv,0.6818738738738739
DecisionTreeClassifier:ENANE,SPECTF.csv,0.010885885885885871
DecisionTreeClassifier:ENANE,ThoraricSurgery.csv,0.010810810810810801
DecisionTreeClassifier:ENANE,blood-transfusion.csv,0.01096096096096095
DecisionTreeClassifier:ENANE,dermatology.csv,0.0081081081081081
DecisionTreeClassifier:ENANE,ecoli.csv,0.16497326203208554
DecisionTreeClassifier:ENANE,glass.csv,0.17513368983957217
DecisionTreeClassifier:ENANE,imageSegmentation.csv,0.10231729055258465
DecisionTreeClassifier:ENANE,indian-liver.csv,0.24019607843137253
DecisionTreeClassifier:ENANE,ionosphere.csv,0.10735930735930732
DecisionTreeClassifier:ENANE,letter-recognition.csv,0.10346320346320344
DecisionTreeClassifier:ENANE,liver.csv,0.1454545454545454
DecisionTreeClassifier:ENANE,pendigits.csv,0.12727272727272723
DecisionTreeClassifier:ENANE,satimage.csv,0.8428571428571429
DecisionTreeClassifier:ENANE,sonar.csv,0.7714285714285715
DecisionTreeClassifier:ENANE,wholesaleCustomers.csv,0.8428571428571429
DecisionTreeClassifier:ENANE,wifi-localization.csv,0.8333333333333334
DecisionTreeClassifier:LSSm,BreastTissue.csv,0.2003506721215663
DecisionTreeClassifier:LSSm,Modeling.csv,0.1938340151957919
DecisionTreeClassifier:LSSm,SPECTF.csv,0.174926943308007
DecisionTreeClassifier:LSSm,ThoraricSurgery.csv,0.18860315604909406
DecisionTreeClassifier:LSSm,blood-transfusion.csv,0.8431746031746032
DecisionTreeClassifier:LSSm,dermatology.csv,0.8257936507936507
DecisionTreeClassifier:LSSm,ecoli.csv,0.8233333333333335
DecisionTreeClassifier:LSSm,glass.csv,0.8146825396825397
DecisionTreeClassifier:LSSm,imageSegmentation.csv,0.41005
DecisionTreeClassifier:LSSm,indian-liver.csv,0.40730000000000005
DecisionTreeClassifier:LSSm,ionosphere.csv,0.3992
DecisionTreeClassifier:LSSm,letter-recognition.csv,0.4098
DecisionTreeClassifier:LSSm,liver.csv,0.1879831932773109
DecisionTreeClassifier:LSSm,pendigits.csv,0.16210084033613442
DecisionTreeClassifier:LSSm,satimage.csv,0.18840336134453778
DecisionTreeClassifier:LSSm,sonar.csv,0.20882352941176469
DecisionTreeClassifier:LSSm,wholesaleCustomers.csv,0.89979101023587
DecisionTreeClassifier:LSSm,wifi-localization.csv,0.8959190031152648
DecisionTreeClassifier:ENN,BreastTissue.csv,0.9017862038273254
DecisionTreeClassifier:ENN,Modeling.csv,0.8999254116599911
DecisionTreeClassifier:ENN,SPECTF.csv,0.031104199066874
DecisionTreeClassifier:ENN,ThoraricSurgery.csv,0.03825816485225502
DecisionTreeClassifier:ENN,blood-transfusion.csv,0.03452566096423014
DecisionTreeClassifier:ENN,dermatology.csv,0.03468118195956451
DecisionTreeClassifier:ENN,ecoli.csv,0.674047619047619
DecisionTreeClassifier:ENN,glass.csv,0.6442857142857144
DecisionTreeClassifier:ENN,imageSegmentation.csv,0.6488095238095238
DecisionTreeClassifier:ENN,indian-liver.csv,0.6576190476190475
DecisionTreeClassifier:ENN,ionosphere.csv,0.07045454545454541
DecisionTreeClassifier:ENN,letter-recognition.csv,0.06818181818181814
DecisionTreeClassifier:ENN,liver.csv,0.05909090909090903
DecisionTreeClassifier:ENN,pendigits.csv,0.0636363636363636
DecisionTreeClassifier:ENN,satimage.csv,0.044
DecisionTreeClassifier:ENN,sonar.csv,0.0405
DecisionTreeClassifier:ENN,wholesaleCustomers.csv,0.0465
DecisionTreeClassifier:ENN,wifi-localization.csv,0.046
