classifier_name,dataset_name,accuracy score
DecisionTreeClassifier:base,BreastTissue.csv,0.5790909090909091
DecisionTreeClassifier:base,Modeling.csv,0.5272727272727272
DecisionTreeClassifier:base,SPECTF.csv,0.5409090909090909
DecisionTreeClassifier:base,ThoraricSurgery.csv,0.47363636363636363
DecisionTreeClassifier:base,blood-transfusion.csv,0.6896923076923077
DecisionTreeClassifier:base,dermatology.csv,0.6972307692307693
DecisionTreeClassifier:base,ecoli.csv,0.708923076923077
DecisionTreeClassifier:base,glass.csv,0.6698461538461539
DecisionTreeClassifier:base,imageSegmentation.csv,0.6125
DecisionTreeClassifier:base,indian-liver.csv,0.625
DecisionTreeClassifier:base,ionosphere.csv,0.625
DecisionTreeClassifier:base,letter-recognition.csv,0.5875
DecisionTreeClassifier:base,liver.csv,0.7574468085106383
DecisionTreeClassifier:base,pendigits.csv,0.7489361702127659
DecisionTreeClassifier:base,satimage.csv,0.7617021276595745
DecisionTreeClassifier:base,sonar.csv,0.7617021276595745
DecisionTreeClassifier:base,wholesaleCustomers.csv,0.7099279279279279
DecisionTreeClassifier:base,wifi-localization.csv,0.7326666666666666
DecisionTreeClassifier:ENANE,BreastTissue.csv,0.7338738738738739
DecisionTreeClassifier:ENANE,Modeling.csv,0.7032612612612612
DecisionTreeClassifier:ENANE,SPECTF.csv,0.0027027027027027003
DecisionTreeClassifier:ENANE,ThoraricSurgery.csv,0.00818318318318317
DecisionTreeClassifier:ENANE,blood-transfusion.csv,0.01636636636636634
DecisionTreeClassifier:ENANE,dermatology.csv,0.008258258258258249
DecisionTreeClassifier:ENANE,ecoli.csv,0.029946524064171108
DecisionTreeClassifier:ENANE,glass.csv,0.18110516934046345
DecisionTreeClassifier:ENANE,imageSegmentation.csv,0.13743315508021386
DecisionTreeClassifier:ENANE,indian-liver.csv,0.09893048128342244
DecisionTreeClassifier:ENANE,ionosphere.csv,0.14502164502164497
DecisionTreeClassifier:ENANE,letter-recognition.csv,0.127056277056277
DecisionTreeClassifier:ENANE,liver.csv,0.13181818181818178
DecisionTreeClassifier:ENANE,pendigits.csv,0.10757575757575752
DecisionTreeClassifier:ENANE,satimage.csv,0.7428571428571429
DecisionTreeClassifier:ENANE,sonar.csv,0.7333333333333333
DecisionTreeClassifier:ENANE,wholesaleCustomers.csv,0.7523809523809524
DecisionTreeClassifier:ENANE,wifi-localization.csv,0.6761904761904762
DecisionTreeClassifier:LSSm,BreastTissue.csv,0.20222092343658676
DecisionTreeClassifier:LSSm,Modeling.csv,0.2127410870835768
DecisionTreeClassifier:LSSm,SPECTF.csv,0.17507305669199297
DecisionTreeClassifier:LSSm,ThoraricSurgery.csv,0.18702513150204556
DecisionTreeClassifier:LSSm,blood-transfusion.csv,0.8175396825396826
DecisionTreeClassifier:LSSm,dermatology.csv,0.809047619047619
DecisionTreeClassifier:LSSm,ecoli.csv,0.8205555555555556
DecisionTreeClassifier:LSSm,glass.csv,0.8176984126984127
DecisionTreeClassifier:LSSm,imageSegmentation.csv,0.39255
DecisionTreeClassifier:LSSm,indian-liver.csv,0.38975
DecisionTreeClassifier:LSSm,ionosphere.csv,0.3786
DecisionTreeClassifier:LSSm,letter-recognition.csv,0.38705
DecisionTreeClassifier:LSSm,liver.csv,0.18546218487394955
DecisionTreeClassifier:LSSm,pendigits.csv,0.17361344537815124
DecisionTreeClassifier:LSSm,satimage.csv,0.23773109243697474
DecisionTreeClassifier:LSSm,sonar.csv,0.18504201680672266
DecisionTreeClassifier:LSSm,wholesaleCustomers.csv,0.8877776591010236
DecisionTreeClassifier:LSSm,wifi-localization.csv,0.8927120605251446
DecisionTreeClassifier:ENN,BreastTissue.csv,0.8783049399198932
DecisionTreeClassifier:ENN,Modeling.csv,0.8828412995104584
DecisionTreeClassifier:ENN,SPECTF.csv,0.03172628304821148
DecisionTreeClassifier:ENN,ThoraricSurgery.csv,0.0342146189735614
DecisionTreeClassifier:ENN,blood-transfusion.csv,0.0326594090202177
DecisionTreeClassifier:ENN,dermatology.csv,0.03514774494556762
DecisionTreeClassifier:ENN,ecoli.csv,0.6254761904761905
DecisionTreeClassifier:ENN,glass.csv,0.6878571428571428
DecisionTreeClassifier:ENN,imageSegmentation.csv,0.6245238095238095
DecisionTreeClassifier:ENN,indian-liver.csv,0.6440476190476191
DecisionTreeClassifier:ENN,ionosphere.csv,0.07499999999999996
DecisionTreeClassifier:ENN,letter-recognition.csv,0.09318181818181814
DecisionTreeClassifier:ENN,liver.csv,0.06590909090909088
DecisionTreeClassifier:ENN,pendigits.csv,0.05909090909090905
DecisionTreeClassifier:ENN,satimage.csv,0.0465
DecisionTreeClassifier:ENN,sonar.csv,0.051500000000000004
DecisionTreeClassifier:ENN,wholesaleCustomers.csv,0.045
DecisionTreeClassifier:ENN,wifi-localization.csv,0.046
